ticker,yearReport,lengthReport,TOTAL ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Long-term investments (Bn. VND),Investments in associate companies,Other long-term assets (Bn. VND),Less: Provision for diminuation in value of long term investments,Fixed assets (Bn. VND),Tangible fixed assets,Intagible fixed assets,Investment in properties,Other Assets,TOTAL RESOURCES (Bn. VND),LIABILITIES (Bn. VND),Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,OWNER'S EQUITY(Bn.VND),Capital,Reserves,Foreign Currency Difference reserve,Undistributed earnings (Bn. VND),Paid-in capital (Bn. VND),MINORITY INTERESTS,Revenue (Bn. VND),Revenue YoY (%),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,General & Admin Expenses,Operating Profit before Provision,Provision for credit losses,Profit before tax,Tax For the Year,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Attributable to parent company,EPS_basis,Profits from other activities,Operating profit before changes in working capital,Net Cash Flows from Operating Activities before BIT,Payment from reserves,Purchase of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Net cash inflows/outflows from operating activities,Proceeds from disposal of fixed assets,Investment in other entities,Proceeds from divestment in other entities,Dividends paid,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Dividend yield (%),Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Quarter_Time,Investment in joint ventures,Leased assets,Difference upon Assets Revaluation,Minority Interest,Other Reserves,CURRENT ASSETS (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Other non-current assets,Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),Capital and reserves (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Net Profit/Loss before tax,Depreciation and Amortisation,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,(ST+LT borrowings)/Equity,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,EV/EBITDA,Long-term loans receivables (Bn. VND),Goodwill,Budget sources and other funds,Long-term borrowings (Bn. VND),Finance lease principal payments,Interest income and dividends,Profit/Loss from disposal of fixed assets,Convertible bonds (Bn. VND),_Increase/Decrease in receivables,_Increase/Decrease in payables,adj_close_q,actual_price_date,y_return
SAB,2025,3,31334772127400,2910495187563,,,,,,,,,,,,,,4528940210341,,362429271916.0,,5167889162851,,,243350414679.0,,31334772127400,6832228993871,,,,,,,,24502543133529,,,,8589652614806,12825623720000,1810678324824.0,6509183599271,-0.158736330961131,1360541153913,0.2157488903302658,,,,,,,,,,,,,,,-233280188525,,40986939207.0,1695788585252,,-306674578977,14610985986.0,1403724992261,1360541153913,,,1559714952584.0,,,-69050215177.0,432921976700.0,-866929038040.0,0.0,-3884328027822.0,-3592422915819.0,6502903596185.0,14507197.0,2910495187563.0,1158834150043.0,242307000.0,0.0,-6003096143.0,-3874683568397.0,0.2788375458,0.2109123585534809,1.9104367684918329,0.2113764865610909,0.1893206759,0.1662419857,0.133547937,0.0372439479,1.2788375458269006,68873599376400.0,1282562372.0,15.9186069279,3.0351670062,2.4611644341,17.2229331712,1060.799212276438,17692.601392414,2025-09-30,,,,43183838348.0,3408784538.0,20479352019762.0,14772130081848.0,875478497013.0,1744058989274.0,177189264064.0,10855420107638.0,742177680961.0,6112332031218.0,719896962653.0,24502543133529.0,68870242584.0,,1837499720400.0,0.0,1186744293943.0,12825623720000.0,48793300849.0,172996659976.0,0.0,575896449874.0,33896896383.0,33445796383.0,251611132941.0,-7297682237.0,6509183599271.0,-72606021283.0,6436577577988.0,-4050234333036.0,2386343244952.0,78186630167.0,61285151083.0,-981288337744.0,1562857632874.0,139404397215.0,0.0,-6473444837.0,132930952378.0,1695788585252.0,212358818279.0,-119382960.0,-483196442555.0,7297682237.0,-231274076495.0,-107493435970.0,235156740229.0,-106515595814.0,-5976975108.0,-182301018061.0,0.0,-2476441322.0,-8195887010420.0,6970847000000.0,0.0,519320532172.0,-528964991597.0,0.0207972951,0.8637769527,6.3031055565,7.320208686605264,38.3205088998,35.9329287211,81.57364630750526,9.5249256985,0.1820493429132696,0.3707472202483642,4833054390821.0,1171774718683.0,3.3504973086,0.4761677168,3.0651628437,-160.56806539780283,14.0935873356,0.0,,0.0,168294980974.0,,0.0,0.0,,,,47.0,2025-12-01,
SAB,2025,4,32597353623714,4016881626734,,,,,,,,,,,,,,4194794500210,,362429271916.0,,5068260417283,,,238598827240.0,,32597353623714,9597538547160,,,,,,,,22999815076554,,,,7047144144801,12825623720000,1847031086409.0,6972989928134,-0.2293874609454318,1062388614644,0.1003980049949798,,,,,,,,,,,,,,,-263704092762,,-4842057750.0,1372467156212,,-317557614028,64179016536.0,1119088558720,1062388614644,,,1157797217568.0,,,-60034251474.0,384767550824.0,482874447216.0,0.0,70671326086.0,1106432625478.0,2910495187563.0,-46186307.0,4016881626734.0,552886852176.0,0.0,0.0,0.0,-23883903946.0,0.4172876397,0.2203609203123368,1.793270688324388,0.1553983151372698,0.1991020316,0.1832545605,0.1339720429,0.0469483568,1.4172876397142744,54637157047200.0,1282562372.0,12.3514559016,2.5829771189,2.1105049192,13.9949004113,828.3329043774567,16492.5967359855,2025-12-31,,,,56699944076.0,3408784538.0,22140977869887.0,14985488933982.0,902822762749.0,2027351808101.0,208432738321.0,10456375753827.0,778329721695.0,8880281129189.0,717257417971.0,22999815076554.0,31630854564.0,,2109849713825.0,0.0,1186744293943.0,12825623720000.0,84401201159.0,267584304492.0,0.0,552322849125.0,35400068378.0,34948968378.0,256707772369.0,-7381678847.0,6972989928134.0,-136438233828.0,6836551694306.0,-4242463707346.0,2594087986960.0,1785166234.0,130379884424.0,-1325820629983.0,1393436087242.0,7020911523.0,0.0,-27989842553.0,-20968931030.0,1372467156211.0,164601140222.0,174096097.0,-381984796059.0,7381678847.0,-93938893629.0,-276135604170.0,222121475818.0,12667599303.0,-7556375721.0,-459757253531.0,0.0,-2311313462.0,-5181219315069.0,5339360462935.0,0.0,856547927068.0,-761992697036.0,0.0262374319,0.7840539794,5.9777520279,8.054858409414555,45.6887533432,55.5176936734,109.26130542601456,7.9888369301,0.1469400524026866,0.37944392187081,5024904531235.0,1004563264215.0,2.4932744299,0.4523372141,2.2649762737,-136.08872521232297,10.7223194969,0.0,,0.0,167935888117.0,,0.0,0.0,,,,,,
SHB,2021,1,418407609000000,1815644000000,5043573000000.0,31010315000000.0,3639164000000.0,3642093000000.0,-2929000000.0,62325000000.0,307233534000000.0,310690643000000.0,-3457109000000.0,38889998000000.0,23765951000000.0,16002264000000.0,-878217000000.0,133140000000,0.0,165891000000.0,-32751000000.0,4890368000000,535326000000.0,4339625000000.0,0.0,25689548000000.0,418407609000000,392795260000000,586822000000.0,47839009000000.0,300654398000000.0,0.0,3693461000000.0,31217867000000.0,8803703000000.0,25612349000000,17606547000000.0,2195273000000.0,0.0,5810529000000,17510091000000,0.0,7742671000000,0.0377642688597846,1330095000000,1.164959780199032,7742671000000.0,-5516822000000.0,2225849000000.0,187881000000.0,-61332000000.0,126549000000.0,53515000000.0,0.0,51866000000.0,110082000000.0,-15289000000.0,94793000000.0,2083000000.0,2554655000000.0,-890605000000,1664050000000.0,0.0,1664050000000,-333955000000.0,-333955000000,0.0,1330095000000,1330095000000,0.0,24792000000.0,-1829805000000.0,-9700398000000.0,0.0,-27229000000.0,2083000000.0,-25029000000.0,0.0,-195000000.0,-9725622000000.0,47580006000000.0,0.0,37854384000000.0,-9700398000000.0,117000000.0,0.0,0.0,-195000000.0,15.336167335510254,0.1909378948412736,0.5574931188498901,0.5975674899779815,0.1424021273851394,0.0,0.0084767881780862,,16.336166940408315,45635597828700.0,1925552651.0,13.2809315738,1.7817810396,3.5269459335,12.2558660069,690.760130245849,13301.297675085,2021-03-31,,15417000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.59,2021-06-01,-0.14123469669143324
SHB,2021,2,458877474000000,1698118000000,7312381000000.0,44919968000000.0,1861000000.0,3889000000.0,-2028000000.0,171445000000.0,327852352000000.0,331490641000000.0,-3638289000000.0,26724811000000.0,10500203000000.0,17039109000000.0,-814501000000.0,131640000000,0.0,164391000000.0,-32751000000.0,4874212000000,536925000000.0,4337287000000.0,0.0,45190686000000.0,458877474000000,432316826000000,557884000000.0,71105685000000.0,310864930000000.0,0.0,4090743000000.0,36603742000000.0,9093842000000.0,26560648000000,19356944000000.0,2201494000000.0,-121776000000.0,5123986000000,19260488000000,0.0,8743726000000,0.1344554812822603,1218181000000,0.7084760358025418,8743726000000.0,-4077441000000.0,4666285000000.0,226673000000.0,-91543000000.0,135130000000.0,21127000000.0,0.0,242297000000.0,137465000000.0,-214341000000.0,-76876000000.0,0.0,4987963000000.0,-1251856000000,3736107000000.0,-2213951000000.0,1522156000000,-303975000000.0,-313311000000,9336000000.0,1218181000000,1218181000000,1323.0,-159638000000.0,2006420000000.0,12933249000000.0,0.0,-22527000000.0,0.0,-31018000000.0,0.0,-483000000.0,12901748000000.0,37854384000000.0,0.0,50756132000000.0,12933249000000.0,-9991000000.0,0.0,1500000000.0,-483000000.0,16.2765924339,0.1835125408084923,0.5781343402822637,0.2610601367040376,0.1572261404,0.0,0.0093327051,,17.27659182110316,57766579530000.0,1925552651.0,14.6719350052,2.1748935382,3.767307327,29.4618057073,632.6396732737276,13793.7786256877,2021-06-30,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,2021-09-01,0.07899913857282873
SHB,2021,3,464595281000000,1905082000000,8575463000000.0,48801267000000.0,1862000000.0,3889000000.0,-2027000000.0,402547000000.0,335232407000000.0,339406294000000.0,-4173887000000.0,26019959000000.0,11187477000000.0,15315895000000.0,-483413000000.0,131634000000,0.0,164391000000.0,-32757000000.0,4882869000000,530998000000.0,4338691000000.0,0.0,38642191000000.0,464595281000000,435915309000000,677941000000.0,56703630000000.0,324242541000000.0,0.0,4006223000000.0,41170992000000.0,9113982000000.0,28679972000000,19356944000000.0,2205650000000.0,2014000000.0,7115364000000,19260488000000,0.0,9149205000000,0.1011393510030806,1494652000000,0.9735626279978398,9149205000000.0,-5183611000000.0,3965594000000.0,225471000000.0,-78855000000.0,146616000000.0,35466000000.0,0.0,475344000000.0,40616000000.0,-3532000000.0,37084000000.0,0.0,4660104000000.0,-911760000000,3748344000000.0,-1879540000000.0,1868804000000,-374152000000.0,-364816000000,-9336000000.0,1494652000000,1494652000000,0.0,-10114000000.0,1648706000000.0,6039465000000.0,0.0,-15137000000.0,0.0,-14304000000.0,0.0,-37000000.0,6025124000000.0,50756132000000.0,0.0,56781256000000.0,6039465000000.0,9874000000.0,0.0,0.0,-37000000.0,15.1992933954,0.1702536180997666,0.6242647653601597,0.376904947909443,0.178072176,0.0,0.0106800896,,16.19929339540499,54937596427800.0,2666873613.0,9.8259291035,1.5510592132,3.2638242089,2.4639851666,560.4510062697149,13281.2466636378,2021-09-30,,13180000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.77,2021-12-01,-0.06386007735714452
SHB,2021,4,506556379000000,1878292000000,14350905000000.0,64132885000000.0,3245000000.0,3881000000.0,-636000000.0,252448000000.0,357456180000000.0,362416125000000.0,-4959945000000.0,25093613000000.0,9981614000000.0,15168828000000.0,-56829000000.0,131652000000,0.0,164391000000.0,-32739000000.0,4989872000000,536012000000.0,4442784000000.0,0.0,38267287000000.0,506556379000000,470880249000000,1510983000000.0,79623409000000.0,327318099000000.0,0.0,4952170000000.0,46292114000000.0,11183474000000.0,35676130000000,28118041000000.0,2900877000000.0,0.0,4657212000000,26673698000000,0.0,9964890000000,0.2217226025222321,938705000000,0.4611945711781801,9964890000000.0,-5190841000000.0,4774049000000.0,268716000000.0,-91382000000.0,177334000000.0,33431000000.0,0.0,174856000000.0,818907000000.0,-15478000000.0,803429000000.0,17259000000.0,5980358000000.0,-1349761000000,4630597000000.0,-3461374000000.0,1169223000000,-230518000000.0,-230518000000,0.0,938705000000,938705000000,0.0,380362000000.0,11154530000000.0,6733423000000.0,0.0,-154840000000.0,17259000000.0,-137134000000.0,8761096000000.0,8760878000000.0,15357167000000.0,56781256000000.0,0.0,72138423000000.0,6733423000000.0,0.0,0.0,0.0,-218000000.0,13.2578268708,0.1398658430721045,0.7765471641118951,0.1966265951606278,0.168116125,0.0,0.0108936116,,14.198747986398748,43203352530600.0,2666873613.0,7.1277354637,1.2159112873,2.3799542605,2.0174683401,351.9870590882778,13323.3404188322,2021-12-31,,11076000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98,2022-04-01,-0.39756650125683113
SHB,2022,1,515553313000000,1675459000000,6992969000000.0,60432537000000.0,3245000000.0,3881000000.0,-636000000.0,260257000000.0,366564923000000.0,371787343000000.0,-5222420000000.0,36060572000000.0,20216289000000.0,15885838000000.0,-41555000000.0,126795000000,0.0,158391000000.0,-31596000000.0,4981820000000,526254000000.0,4445560000000.0,0.0,38454736000000.0,515553313000000,477734525000000,1484502000000.0,75909225000000.0,333638681000000.0,0.0,4905775000000.0,49571638000000.0,12224704000000.0,37818788000000,28118041000000.0,2912309000000.0,-340224000000.0,7128662000000,26673698000000,0.0,9407298000000,0.2149938955174512,2581681000000,0.9409748927708173,9407298000000.0,-5184552000000.0,4222746000000.0,244248000000.0,-86984000000.0,157264000000.0,28270000000.0,0.0,65920000000.0,252310000000.0,-43071000000.0,209239000000.0,10230000000.0,4693669000000.0,-995024000000,3698645000000.0,-472143000000.0,3226502000000,-644821000000.0,-644821000000,0.0,2581681000000,2581681000000,0.0,51734000000.0,948482000000.0,-8114335000000.0,0.0,-10381000000.0,10230000000.0,5816000000.0,0.0,-79000000.0,-8108598000000.0,71809167000000.0,0.0,63700569000000.0,-8114335000000.0,0.0,0.0,6000000000.0,-79000000.0,12.6322008257,0.1317287058485322,0.8231854904539524,0.6113749204901265,0.1936751621,0.0,0.0128151218,,13.632200825684842,38936354749800.0,2666873613.0,5.4759384066,1.0295505702,1.9159617483,1.9402630452,968.0552491933933,14180.9449895367,2022-03-31,,10006000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05,2022-06-01,0.04017582306351959
SHB,2022,2,522180698000000,2075903000000,11185878000000.0,50958648000000.0,2051000000.0,3881000000.0,-1830000000.0,0.0,366940494000000.0,372674903000000.0,-5734409000000.0,37196302000000.0,21139483000000.0,16189858000000.0,-133039000000.0,126699000000,0.0,158391000000.0,-31692000000.0,4943063000000,500715000000.0,4442348000000.0,0.0,48751660000000.0,522180698000000,482256843000000,1456927000000.0,85184076000000.0,339761442000000.0,67287000000.0,1773385000000.0,40194299000000.0,13819427000000.0,39923855000000,28118041000000.0,2904691000000.0,-520161000000.0,9421284000000,26673698000000,0.0,9881707000000,0.1301482914720795,2054794000000,0.6867723269366375,9881707000000.0,-5688307000000.0,4193400000000.0,307567000000.0,-84724000000.0,222843000000.0,49071000000.0,0.0,-48045000000.0,272699000000.0,-26644000000.0,246055000000.0,-8147000000.0,4655177000000.0,-945575000000,3709602000000.0,-1159241000000.0,2550361000000,-495567000000.0,-501205000000,5638000000.0,2054794000000,2054794000000,1738.0,-29582000000.0,2101567000000.0,-11269722000000.0,0.0,-5452000000.0,-8147000000.0,1062000000.0,0.0,-32000000.0,-11268692000000.0,63700569000000.0,0.0,52431877000000.0,-11269722000000.0,14628000000.0,0.0,0.0,-32000000.0,12.0794157528,0.1238122671270096,0.8690055894701724,0.4900066771593456,0.1990118069,0.0,0.0140771217,,13.079415752812448,27468798213900.0,2666873613.0,3.6045670927,0.6880297059,1.3741745444,-3.8546411048,770.4879563784563,14970.2838579925,2022-06-30,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38,2022-09-05,-0.2327359510056493
SHB,2022,3,528560025000000,1967777000000,7120224000000.0,50201289000000.0,2051000000.0,3881000000.0,-1830000000.0,0.0,369601443000000.0,376104147000000.0,-6502704000000.0,38310852000000.0,22304391000000.0,16143588000000.0,-137127000000.0,126699000000,0.0,158272000000.0,-31573000000.0,4942895000000,490120000000.0,4446149000000.0,0.0,56286795000000.0,528560025000000,486265786000000,1434359000000.0,84955743000000.0,340717466000000.0,248643000000.0,1687227000000.0,40652128000000.0,16570220000000.0,42294239000000,28118041000000.0,2902723000000.0,-627315000000.0,11900790000000,26673698000000,0.0,10615840000000,0.1603019060125989,2590623000000,0.7332616555559421,10615840000000.0,-5795049000000.0,4820791000000.0,339296000000.0,-84770000000.0,254526000000.0,18521000000.0,0.0,92525000000.0,156606000000.0,-25889000000.0,130717000000.0,0.0,5317080000000.0,-1179434000000,4137646000000.0,-879457000000.0,3258189000000,-667566000000.0,-661928000000,-5638000000.0,2590623000000,2590623000000,0.0,100918000000.0,2356502000000.0,-2401668000000.0,0.0,-14001000000.0,0.0,-13336000000.0,0.0,0.0,-2415004000000.0,52431877000000.0,0.0,50016873000000.0,-2401668000000.0,546000000.0,0.0,119000000.0,0.0,11.4972109086,0.1168692265629841,0.9206007309010452,0.5373854622612763,0.2097654626,0.0,0.015757631,,12.497210908558964,32815691007000.0,3066887010.0,3.946675353,0.7758903289,1.5894235983,-2.1410528062,844.7076764005075,13790.6088036807,2022-09-30,,6626000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.64,2022-12-01,0.04993695328593881
SHB,2022,4,551351129000000,1897546000000,15144721000000.0,63391451000000.0,1547000000.0,3881000000.0,-2334000000.0,269772000000.0,378351539000000.0,385633214000000.0,-7281675000000.0,32941551000000.0,12988616000000.0,20063662000000.0,-110727000000.0,46699000000,0.0,158272000000.0,-111573000000.0,4960222000000,502854000000.0,4451542000000.0,0.0,54346081000000.0,551351129000000,508595013000000,9715193000000.0,78513434000000.0,361841278000000.0,0.0,1615605000000.0,36440208000000.0,20469295000000.0,42756116000000,32118175000000.0,2910898000000.0,-606379000000.0,8333422000000,30673832000000,0.0,11249469000000,0.1289105047822906,478547000000,-0.4902051230152178,11249469000000.0,-6957398000000.0,4292071000000.0,341389000000.0,-94496000000.0,246893000000.0,20423000000.0,0.0,33977000000.0,134038000000.0,-24533000000.0,109505000000.0,2143000000.0,4705012000000.0,-1262779000000,3442233000000.0,-2818636000000.0,623597000000,-145050000000.0,-145050000000,0.0,478547000000,478547000000,0.0,2155000000.0,1419685000000.0,20091979000000.0,0.0,-41421000000.0,2143000000.0,-39301000000.0,0.0,-11000000.0,20052667000000.0,50016873000000.0,0.0,70069540000000.0,20091979000000.0,-23000000.0,0.0,0.0,-11000000.0,11.8402496793,0.1160119876183327,0.930654211323908,0.1114955926870734,0.1970754398,0.0,0.0146172222,,12.895257581394905,36342611068500.0,3066887010.0,4.7028771806,0.8470588314,1.8790468379,-16.060555168,156.0367233744291,13989.583202806,2022-12-31,,5826000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98,2023-04-03,0.04892659912427903
SHB,2023,1,570193860000000,1478314000000,17537834000000.0,56572446000000.0,1547000000.0,3881000000.0,-2334000000.0,389427000000.0,400120644000000.0,408529502000000.0,-8408858000000.0,38852358000000.0,18917903000000.0,20041796000000.0,-107341000000.0,46699000000,0.0,158272000000.0,-111573000000.0,4991698000000,526347000000.0,4459803000000.0,0.0,50202893000000.0,570193860000000,524380204000000,1394326000000.0,70694596000000.0,391481655000000.0,0.0,1515424000000.0,38840405000000.0,20453798000000.0,45813656000000,32118175000000.0,4056810000000.0,-613051000000.0,10251722000000,30673832000000,0.0,15158476000000,0.6113528028983455,2881168000000,0.116004649683675,15158476000000.0,-9314565000000.0,5843911000000.0,308594000000.0,-86270000000.0,222324000000.0,64831000000.0,0.0,988000000.0,85883000000.0,-15931000000.0,69952000000.0,1667000000.0,6203673000000.0,-1209770000000,4993903000000.0,-1373956000000.0,3619947000000,-738779000000.0,-738779000000,0.0,2881168000000,2881168000000,0.0,18839000000.0,7519113000000.0,-4338848000000.0,0.0,-61342000000.0,1667000000.0,-59564000000.0,0.0,-8000000.0,-4398420000000.0,69500092000000.0,0.0,65101672000000.0,-4338848000000.0,111000000.0,0.0,0.0,-8000000.0,11.4459366439,0.1089565521686372,0.9972063854571084,0.4930205131460763,0.1874871368,0.0,0.0147404772,,12.445936643868809,42169696387500.0,3066887010.0,5.2686359009,0.9204612788,2.0195303635,20.2600255489,939.4438042893534,14938.1623289734,2023-03-31,,5548000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,2023-06-01,0.2391135753904157
SHB,2023,2,585269850000000,1443956000000,30143998000000.0,68922397000000.0,2341000000.0,3881000000.0,-1540000000.0,145447000000.0,400631980000000.0,407634077000000.0,-7002097000000.0,33700784000000.0,15959254000000.0,17820729000000.0,-79199000000.0,410293000000,335900000000.0,158272000000.0,-83879000000.0,4997949000000,525542000000.0,4472407000000.0,0.0,44870705000000.0,585269850000000,537656308000000,1374724000000.0,63199373000000.0,409618315000000.0,0.0,1452356000000.0,42258821000000.0,19752719000000.0,47613542000000,32118175000000.0,4042005000000.0,-663587000000.0,12116949000000,30673832000000,0.0,13961442000000,0.4128573130128226,1951485000000,-0.0502770594035217,13961442000000.0,-9853823000000.0,4107619000000.0,225188000000.0,-95893000000.0,129295000000.0,64569000000.0,794000000.0,27358000000.0,81230000000.0,-5602000000.0,75628000000.0,682856000000.0,5088119000000.0,-1086678000000,4001441000000.0,-1537138000000.0,2464303000000,-512818000000.0,-515174000000,2356000000.0,1951485000000,1951485000000,1335.0,-4010000000.0,453302000000.0,18443215000000.0,0.0,-71098000000.0,1666000000.0,767570000000.0,0.0,-1000000.0,19210784000000.0,65101672000000.0,0.0,84312456000000.0,18443215000000.0,114000000.0,0.0,836888000000.0,-1000000.0,11.2920880366,0.1049690653133934,1.0363837393075597,0.475089096627511,0.177093934,0.0,0.0141395935,,12.29208803663462,39265085907950.0,3618901927.0,4.9697594258,0.8246621499,1.8422304404,1.2351173783,539.2478269279167,13156.9031049898,2023-06-30,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,2023-09-05,-0.15415067982725836
SHB,2023,3,595697716000000,1523019000000,30361033000000.0,65682788000000.0,2341000000.0,3881000000.0,-1540000000.0,0.0,412668584000000.0,420528170000000.0,-7859586000000.0,35354340000000.0,15036485000000.0,20396042000000.0,-78187000000.0,379774000000,333140000000.0,158272000000.0,-111638000000.0,5197617000000,719696000000.0,4475080000000.0,0.0,44528220000000.0,595697716000000,546174112000000,1353887000000.0,57847064000000.0,427449408000000.0,94310000000.0,1645732000000.0,35923070000000.0,21860641000000.0,49523604000000,37638324000000.0,4035087000000.0,-681604000000.0,8531797000000,36193981000000,0.0,13750143000000,0.2952477618351444,2058692000000,-0.2053293744400478,13750143000000.0,-9328600000000.0,4421543000000.0,102011000000.0,-64117000000.0,37894000000.0,107792000000.0,0.0,11543000000.0,38359000000.0,-25989000000.0,12370000000.0,0.0,4591142000000.0,-1546063000000,3045079000000.0,-619788000000.0,2425291000000,-366599000000.0,-364243000000,-2356000000.0,2058692000000,2058692000000,0.0,-5257000000.0,4801434000000.0,-4140894000000.0,0.0,-46001000000.0,-2759000000.0,-45801000000.0,5520149000000.0,5520137000000.0,1333442000000.0,84312456000000.0,0.0,85645898000000.0,-4140894000000.0,199000000.0,2760000000.0,0.0,-12000000.0,11.0285614916,0.1049523172828859,1.077959247339902,0.4656048804681985,0.1587424331,0.0,0.012803217,,12.028561491607114,44512493702100.0,3618901927.0,6.0405559736,0.8988136991,2.1620657885,1.481203648,568.8720063510027,13684.7046421769,2023-09-30,,2841000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98,2023-12-01,0.05367141679251785
